account_id,subscription_id,company_name,company_email,transaction_amount,transaction_date
acc_469,sub_51295,Company_265,contact_265@ex.com,689.86,2023-07-01
acc_909,sub_51455,Company_118,contact_118@ex.com,1.0,2023-11-01
acc_1062,sub_52776,Company_1,contact_1@exam.com,807.13,2023-11-27
acc_1476,sub_50571,Company_148,contact_148@ex.com,640.51,2024-09-10
acc_100,sub_52348,Company_186,contact_186@ex.com,1.0,2024-06-17
acc_214,sub_51496,Company_117,contact_117@ex.com,1.0,2023-04-16
acc_230,sub_53354,Company_254,contact_254@ex.com,485.72,2024-03-19
acc_512,sub_51951,Company_220,contact_220@ex.com,1.0,2024-07-10
acc_588,sub_51752,Company_292,contact_292@ex.com,1.0,2024-05-21
acc_1330,sub_50151,Company_35,alt_35@example.com,565.04,2024-11-07
acc_1090,sub_51694,Company_36,contact_36@exa.com,33.68,2024-09-15
acc_415,sub_52230,Company_299,contact_299@ex.com,765.93,2023-08-03
acc_1194,sub_50277,Company_263,contact_263@ex.com,350.54,2024-03-20
acc_1439,sub_51325,Company_201,contact_201@ex.com,109.59,2024-05-11
acc_1043,sub_51310,Company_18,contact_18@exa.com,1430.55,2023-02-22
acc_1282,sub_51018,Company_288,contact_288@ex.com,462.81,2023-12-19
acc_416,sub_51543,Company_394,contact_394@ex.com,1.0,2023-07-31
acc_1107,sub_53184,Company_377,contact_377@ex.com,875.56,2023-09-08
acc_1278,sub_51231,Company_81,contact_81@exa.com,1457.92,2024-01-04
acc_572,sub_50566,Company_146,contact_146@ex.com,1.0,2024-04-07
acc_695,sub_50219,Company_123,contact_123@ex.com,134.15,2023-12-12
acc_964,sub_52959,Company_325,contact_325@ex.com,1.0,2024-10-15
acc_825,sub_50546,Company_372,contact_372@ex.com,304.72,2024-07-10
acc_1311,sub_50030,Company_298,contact_298@ex.com,319.74,2023-06-20
acc_552,sub_53938,Company_119,contact_119@ex.com,1.0,2023-05-29
acc_182,sub_51900,Company_199,contact_199@ex.com,578.75,2024-11-12
acc_1376,sub_52151,Company_292,contact_292@ex.com,596.73,2023-06-14
acc_1410,sub_52929,Company_276,contact_276@ex.com,776.65,2024-10-09
acc_1188,sub_51547,Company_195,contact_195@ex.com,1.0,2023-09-14
acc_856,sub_51971,Company_286,contact_286@ex.com,1.0,2023-07-04
acc_442,sub_53902,Company_399,contact_399@ex.com,956.24,2023-01-26
acc_1402,sub_50856,Company_193,contact_193@ex.com,843.63,2024-10-29
acc_962,sub_51143,Company_120,contact_120@ex.com,849.19,2024-03-30
acc_1424,sub_53080,Company_7,alt_7@example.com,294.42,2024-06-23
acc_1169,sub_50393,Company_271,contact_271@ex.com,1486.5,2023-07-13
acc_252,sub_53760,Company_110,contact_110@ex.com,1.0,2023-06-08
acc_1483,sub_50732,Company_214,contact_214@ex.com,866.43,2023-10-15
acc_1460,sub_50369,Company_330,contact_330@ex.com,1.0,2024-12-19
acc_803,sub_50003,Company_16,contact_16@exa.com,294.44,2023-09-04
acc_1188,sub_52806,Company_355,contact_355@ex.com,391.04,2023-04-08
acc_1028,sub_53733,Company_16,alt_16@example.com,553.59,2023-12-16
acc_570,sub_51507,Company_216,contact_216@ex.com,115.35,2024-07-06
acc_337,sub_52510,Company_41,contact_41@exa.com,491.08,2024-06-26
acc_490,sub_53636,Company_345,contact_345@ex.com,146.6,2023-01-04
acc_476,sub_50209,Company_275,contact_275@ex.com,533.79,2023-08-19
acc_416,sub_50114,Company_399,contact_399@ex.com,1.0,2023-06-12
acc_309,sub_52068,Company_54,contact_54@exa.com,658.02,2023-07-15
acc_1368,sub_51336,Company_214,contact_214@ex.com,468.09,2024-09-19
acc_632,sub_50037,Company_384,contact_384@ex.com,1476.1,2024-08-16
acc_1120,sub_53331,Company_96,contact_96@exa.com,1427.81,2024-01-04
acc_206,sub_51814,Company_90,contact_90@exa.com,651.42,2024-05-30
acc_1462,sub_52392,Company_109,contact_109@ex.com,666.3,2023-05-23
acc_399,sub_50378,Company_89,contact_89@exa.com,238.68,2024-01-11
acc_1075,sub_50244,Company_213,contact_213@ex.com,638.38,2024-07-06
acc_1099,sub_51670,Company_183,contact_183@ex.com,484.32,2023-10-27
acc_1281,sub_53933,Company_322,contact_322@ex.com,331.28,2024-03-24
acc_104,sub_51583,Company_368,contact_368@ex.com,1.0,2024-06-20
acc_1103,sub_53375,Company_374,contact_374@ex.com,278.76,2023-01-21
acc_349,sub_52361,Company_321,contact_321@ex.com,1.0,2024-07-11
acc_363,sub_51799,Company_368,contact_368@ex.com,790.58,2024-10-28
acc_593,sub_52620,Company_301,contact_301@ex.com,604.69,2024-11-11
acc_805,sub_50874,Company_1,alt_1@example.com,329.82,2024-02-11
acc_500,sub_50828,Company_262,contact_262@ex.com,44.34,2024-07-21
acc_794,sub_51202,Company_391,contact_391@ex.com,81.98,2024-04-25
acc_808,sub_50645,Company_210,contact_210@ex.com,1.0,2023-06-05
acc_30,sub_52105,Company_255,contact_255@ex.com,368.71,2023-08-01
acc_830,sub_52871,Company_337,contact_337@ex.com,481.16,2023-02-20
acc_582,sub_52111,Company_320,contact_320@ex.com,1.0,2024-11-14
acc_888,sub_50369,Company_330,contact_330@ex.com,1.0,2023-09-03
acc_1336,sub_51040,Company_394,contact_394@ex.com,1066.9,2024-11-27
acc_469,sub_50141,Company_207,contact_207@ex.com,1.0,2023-03-04
acc_1413,sub_52921,Company_387,contact_387@ex.com,164.92,2024-02-26
acc_769,sub_50962,Company_153,contact_153@ex.com,658.67,2023-05-28
acc_562,sub_52146,Company_42,contact_42@exa.com,556.99,2023-11-22
acc_149,sub_51253,Company_334,contact_334@ex.com,449.35,2023-01-03
acc_1302,sub_52184,Company_330,contact_330@ex.com,510.31,2024-09-22
acc_775,sub_53742,Company_334,contact_334@ex.com,245.35,2024-08-11
acc_156,sub_51441,Company_9,contact_9@exam.com,1150.44,2023-04-17
acc_4,sub_52596,Company_101,contact_101@ex.com,776.95,2024-06-23
acc_164,sub_51748,Company_25,contact_25@exa.com,73.85,2024-02-29
acc_90,sub_53061,Company_100,contact_100@ex.com,1.0,2023-03-03
acc_798,sub_50748,Company_153,contact_153@ex.com,1338.7,2023-10-31
acc_1211,sub_51715,Company_220,contact_220@ex.com,46.03,2023-04-17
acc_537,sub_51811,Company_115,contact_115@ex.com,926.48,2023-12-10
acc_1047,sub_50816,Company_396,contact_396@ex.com,1.0,2024-10-01
acc_1473,sub_50433,Company_220,contact_220@ex.com,582.01,2023-05-18
acc_640,sub_53692,Company_322,contact_322@ex.com,430.64,2023-01-25
acc_797,sub_51705,Company_91,contact_91@exa.com,947.2,2024-07-12
acc_590,sub_52229,Company_21,contact_21@exa.com,492.79,2024-04-26
acc_453,sub_53578,Company_179,contact_179@ex.com,1.0,2023-06-01
acc_156,sub_53723,Company_13,contact_13@exa.com,657.25,2023-02-27
acc_364,sub_53583,Company_327,contact_327@ex.com,1.0,2023-10-08
acc_434,sub_50626,Company_173,contact_173@ex.com,1165.8,2024-08-08
acc_710,sub_50798,Company_28,contact_28@exa.com,413.79,2023-09-18
acc_29,sub_53469,Company_389,contact_389@ex.com,702.15,2023-03-11
acc_32,sub_52630,Company_60,contact_60@exa.com,1036.78,2023-06-25
acc_1057,sub_52525,Company_97,contact_97@exa.com,574.8,2023-06-22
acc_1355,sub_50998,Company_0,alt_0@example.com,994.99,2023-12-21
acc_194,sub_51820,Company_380,contact_380@ex.com,393.82,2023-12-14
acc_456,sub_50958,Company_348,contact_348@ex.com,992.45,2023-05-05
acc_166,sub_52046,Company_37,contact_37@exa.com,396.99,2024-08-11
acc_649,sub_53114,Company_56,contact_56@exa.com,548.11,2023-03-09
acc_1153,sub_50699,Company_241,contact_241@ex.com,1.0,2024-07-19
acc_340,sub_52846,Company_9,alt_9@example.com,453.21,2024-08-15
acc_321,sub_50728,Company_272,contact_272@ex.com,28.56,2023-07-04
acc_1376,sub_52079,Company_119,contact_119@ex.com,1.0,2023-03-15
acc_1339,sub_51460,Company_24,alt_24@example.com,287.88,2024-06-05
acc_1393,sub_52402,Company_15,alt_15@example.com,544.24,2023-04-24
acc_903,sub_53460,Company_192,contact_192@ex.com,1.0,2024-07-14
acc_247,sub_50014,Company_321,contact_321@ex.com,1.0,2023-06-11
acc_1244,sub_51708,Company_345,contact_345@ex.com,656.56,2023-12-09
acc_94,sub_53952,Company_71,contact_71@exa.com,1279.54,2023-02-28
acc_467,sub_51954,Company_293,contact_293@ex.com,1.0,2023-05-20
acc_1230,sub_51140,Company_283,contact_283@ex.com,113.77,2024-09-07
acc_489,sub_51209,Company_113,contact_113@ex.com,100.18,2024-12-05
acc_346,sub_53073,Company_227,contact_227@ex.com,560.75,2023-06-22
acc_514,sub_51992,Company_269,contact_269@ex.com,908.52,2023-06-05
acc_491,sub_53228,Company_205,contact_205@ex.com,850.51,2024-06-01
acc_577,sub_53933,Company_322,contact_322@ex.com,457.62,2024-11-26
acc_476,sub_53439,Company_372,contact_372@ex.com,733.11,2024-02-07
acc_527,sub_51453,Company_289,contact_289@ex.com,331.52,2024-08-21
acc_545,sub_52424,Company_303,contact_303@ex.com,248.45,2024-07-29
acc_730,sub_53102,Company_142,contact_142@ex.com,1111.32,2023-01-20
acc_461,sub_50782,Company_391,contact_391@ex.com,1478.3,2024-06-19
acc_1312,sub_51682,Company_337,contact_337@ex.com,396.9,2023-04-09
acc_1140,sub_51177,Company_26,alt_26@example.com,628.97,2023-09-09
acc_263,sub_53397,Company_296,contact_296@ex.com,894.36,2023-02-17
acc_654,sub_52110,Company_112,contact_112@ex.com,1.0,2023-12-07
acc_1375,sub_53839,Company_19,alt_19@example.com,776.51,2024-05-22
acc_217,sub_52706,Company_393,contact_393@ex.com,515.18,2023-01-29
acc_646,sub_53425,Company_240,contact_240@ex.com,194.52,2023-05-09
acc_433,sub_53732,Company_23,contact_23@exa.com,710.6,2023-06-24
acc_122,sub_50429,Company_269,contact_269@ex.com,929.15,2024-05-09
acc_592,sub_51036,Company_119,contact_119@ex.com,400.59,2024-08-09
acc_475,sub_52829,Company_206,contact_206@ex.com,860.64,2024-12-09
acc_966,sub_50293,Company_259,contact_259@ex.com,204.81,2023-09-15
acc_1463,sub_53498,Company_215,contact_215@ex.com,34.63,2023-07-25
acc_525,sub_52908,Company_142,contact_142@ex.com,547.69,2024-06-24
acc_1033,sub_52783,Company_391,contact_391@ex.com,1.0,2024-06-26
acc_675,sub_51622,Company_79,contact_79@exa.com,1017.83,2024-05-13
acc_427,sub_53089,Company_294,contact_294@ex.com,728.72,2023-10-12
acc_775,sub_52452,Company_317,contact_317@ex.com,619.19,2023-01-06
acc_277,sub_51812,Company_7,contact_7@exam.com,344.3,2024-01-23
acc_119,sub_52988,Company_120,contact_120@ex.com,1.0,2024-04-26
acc_213,sub_51078,Company_5,alt_5@example.com,239.01,2024-07-25
acc_1113,sub_50432,Company_167,contact_167@ex.com,22.33,2024-03-22
acc_1217,sub_52116,Company_12,alt_12@example.com,331.84,2024-10-16
acc_729,sub_50630,Company_242,contact_242@ex.com,1.0,2023-05-16
acc_1093,sub_53237,Company_59,contact_59@exa.com,1024.0,2024-08-22
acc_578,sub_52560,Company_174,contact_174@ex.com,27.03,2023-08-10
acc_506,sub_52379,Company_10,contact_10@exa.com,1165.1,2023-04-30
acc_38,sub_51647,Company_98,contact_98@exa.com,222.36,2024-09-14
acc_1452,sub_53170,Company_274,contact_274@ex.com,506.34,2024-03-27
acc_272,sub_51529,Company_18,contact_18@exa.com,1041.11,2024-03-16
acc_1149,sub_51715,Company_220,contact_220@ex.com,448.71,2024-07-26
acc_106,sub_53831,Company_60,contact_60@exa.com,341.2,2023-04-12
acc_403,sub_51750,Company_396,contact_396@ex.com,612.57,2024-06-19
acc_942,sub_50284,Company_282,contact_282@ex.com,486.35,2023-09-25
acc_500,sub_51385,Company_228,contact_228@ex.com,741.48,2023-10-02
acc_1249,sub_50641,Company_268,contact_268@ex.com,1.0,2024-06-11
acc_1256,sub_50942,Company_32,contact_32@exa.com,345.92,2023-08-03
acc_1279,sub_53917,Company_25,alt_25@example.com,1149.05,2024-01-02
acc_1228,sub_50984,Company_4,alt_4@example.com,562.71,2024-12-15
acc_814,sub_53614,Company_88,contact_88@exa.com,81.81,2024-10-31
acc_709,sub_52200,Company_255,contact_255@ex.com,298.54,2024-09-06
acc_1145,sub_53300,Company_68,contact_68@exa.com,1258.29,2023-08-31
acc_1444,sub_51188,Company_105,contact_105@ex.com,1.0,2023-04-06
acc_521,sub_50344,Company_139,contact_139@ex.com,936.71,2024-09-08
acc_1475,sub_52002,Company_155,contact_155@ex.com,470.78,2023-12-03
acc_1490,sub_51115,Company_9,alt_9@example.com,744.38,2024-11-19
acc_1340,sub_53561,Company_112,contact_112@ex.com,685.3,2024-04-19
acc_565,sub_50151,Company_35,alt_35@example.com,1146.06,2024-09-22
acc_1180,sub_50163,Company_81,contact_81@exa.com,1474.74,2024-04-14
acc_139,sub_52187,Company_280,contact_280@ex.com,912.67,2024-01-09
acc_798,sub_53370,Company_192,contact_192@ex.com,1.0,2023-12-11
acc_982,sub_52355,Company_243,contact_243@ex.com,1419.8,2023-08-27
acc_789,sub_52496,Company_228,contact_228@ex.com,159.26,2023-02-02
acc_411,sub_52716,Company_87,contact_87@exa.com,1164.51,2023-09-14
acc_703,sub_50086,Company_214,contact_214@ex.com,715.81,2024-02-16
acc_1494,sub_52217,Company_6,contact_6@exam.com,879.22,2023-02-22
acc_42,sub_52125,Company_112,contact_112@ex.com,454.14,2023-04-23
acc_1382,sub_52890,Company_225,contact_225@ex.com,755.43,2023-11-18
acc_1280,sub_51758,Company_12,contact_12@exa.com,965.91,2023-08-08
acc_971,sub_50129,Company_373,contact_373@ex.com,1.0,2023-06-15
acc_214,sub_53297,Company_355,contact_355@ex.com,1.0,2024-05-29
acc_1037,sub_52704,Company_63,contact_63@exa.com,695.35,2024-04-09
acc_140,sub_53284,Company_76,contact_76@exa.com,1022.6,2024-03-10
acc_1181,sub_53903,Company_180,contact_180@ex.com,890.53,2024-02-01
acc_507,sub_51680,Company_38,alt_38@example.com,476.14,2023-03-13
acc_66,sub_50486,Company_392,contact_392@ex.com,410.26,2023-12-06
acc_1139,sub_51800,Company_74,contact_74@exa.com,1377.45,2024-03-05
acc_227,sub_51840,Company_372,contact_372@ex.com,1.0,2024-01-30
acc_978,sub_51342,Company_365,contact_365@ex.com,1.0,2024-07-16
acc_137,sub_53407,Company_295,contact_295@ex.com,838.78,2023-05-28
acc_1202,sub_53444,Company_165,contact_165@ex.com,1263.3,2023-06-20
acc_1005,sub_53479,Company_84,contact_84@exa.com,1142.05,2024-09-30
acc_1094,sub_52626,Company_364,contact_364@ex.com,773.16,2024-10-26
acc_529,sub_50674,Company_213,contact_213@ex.com,874.63,2024-11-20
acc_132,sub_52385,Company_61,contact_61@exa.com,944.29,2024-02-19
acc_1307,sub_50105,Company_394,contact_394@ex.com,804.15,2023-04-13
acc_1425,sub_52945,Company_153,contact_153@ex.com,534.56,2024-07-27
acc_686,sub_53188,Company_134,contact_134@ex.com,1.0,2023-07-17
acc_1461,sub_51905,Company_57,contact_57@exa.com,355.83,2024-12-24
acc_570,sub_53255,Company_218,contact_218@ex.com,337.47,2024-03-02
acc_254,sub_50832,Company_398,contact_398@ex.com,803.83,2024-01-13
acc_827,sub_52316,Company_251,contact_251@ex.com,1457.0,2023-01-23
acc_253,sub_52019,Company_204,contact_204@ex.com,664.11,2024-09-29
acc_524,sub_53418,Company_53,contact_53@exa.com,397.8,2024-12-28
acc_196,sub_53776,Company_183,contact_183@ex.com,421.06,2023-11-09
acc_10,sub_50009,Company_110,contact_110@ex.com,107.48,2023-10-06
acc_911,sub_50148,Company_384,contact_384@ex.com,567.0,2023-02-16
acc_489,sub_50610,Company_81,contact_81@exa.com,1165.85,2023-05-06
acc_1489,sub_50208,Company_333,contact_333@ex.com,645.76,2023-02-11
acc_1244,sub_51820,Company_380,contact_380@ex.com,739.68,2024-08-21
acc_1074,sub_51683,Company_198,contact_198@ex.com,1.0,2023-06-30
acc_1151,sub_53002,Company_271,contact_271@ex.com,764.89,2023-12-05
acc_626,sub_53068,Company_76,contact_76@exa.com,247.73,2023-07-31
acc_548,sub_53041,Company_257,contact_257@ex.com,402.76,2024-08-25
acc_768,sub_50611,Company_295,contact_295@ex.com,190.06,2024-10-19
acc_1222,sub_53767,Company_121,contact_121@ex.com,731.05,2023-07-19
acc_842,sub_53327,Company_53,contact_53@exa.com,623.64,2023-11-26
acc_913,sub_51129,Company_41,contact_41@exa.com,1104.49,2024-01-11
acc_946,sub_52083,Company_157,contact_157@ex.com,1.0,2024-12-20
acc_1367,sub_53850,Company_84,contact_84@exa.com,1451.94,2023-09-07
acc_1366,sub_53910,Company_5,alt_5@example.com,736.79,2023-03-10
acc_123,sub_53728,Company_60,contact_60@exa.com,1262.47,2023-11-27
acc_1203,sub_50768,Company_29,alt_29@example.com,1122.39,2023-05-27
acc_1327,sub_51452,Company_228,contact_228@ex.com,1.0,2023-02-26
acc_881,sub_53260,Company_42,contact_42@exa.com,1045.94,2024-05-22
acc_247,sub_51882,Company_326,contact_326@ex.com,846.2,2023-07-19
acc_822,sub_52927,Company_212,contact_212@ex.com,22.99,2024-10-12
acc_974,sub_50437,Company_39,contact_39@exa.com,448.42,2023-08-18
acc_42,sub_52869,Company_14,alt_14@example.com,400.63,2023-06-11
acc_773,sub_51434,Company_68,contact_68@exa.com,1432.05,2023-03-02
acc_602,sub_50191,Company_126,contact_126@ex.com,198.96,2023-04-12
acc_1397,sub_51675,Company_25,alt_25@example.com,607.33,2024-05-21
acc_722,sub_51904,Company_154,contact_154@ex.com,238.54,2023-01-01
acc_227,sub_51793,Company_67,contact_67@exa.com,1486.11,2024-04-03
acc_1448,sub_52357,Company_221,contact_221@ex.com,1.0,2024-04-24
acc_900,sub_50420,Company_192,contact_192@ex.com,656.36,2023-11-30
acc_841,sub_50037,Company_384,contact_384@ex.com,1.0,2023-10-30
acc_1427,sub_50730,Company_141,contact_141@ex.com,698.61,2024-08-06
acc_1245,sub_52951,Company_2,contact_2@exam.com,1376.83,2024-12-05
acc_432,sub_51204,Company_163,contact_163@ex.com,777.35,2024-10-06
acc_998,sub_50412,Company_219,contact_219@ex.com,1364.5,2024-02-21
acc_815,sub_51891,Company_79,contact_79@exa.com,220.53,2023-06-21
acc_898,sub_53474,Company_282,contact_282@ex.com,71.28,2023-12-23
acc_505,sub_51277,Company_331,contact_331@ex.com,1.0,2024-02-10
acc_633,sub_52090,Company_70,contact_70@exa.com,1493.5,2023-10-07
acc_989,sub_53628,Company_65,contact_65@exa.com,206.64,2024-03-04
acc_580,sub_50221,Company_5,alt_5@example.com,588.25,2024-04-23
acc_1050,sub_53650,Company_11,contact_11@exa.com,253.21,2024-10-31
acc_1397,sub_50183,Company_13,contact_13@exa.com,322.16,2024-09-27
acc_801,sub_50087,Company_267,contact_267@ex.com,1.0,2023-04-21
acc_1455,sub_51311,Company_0,contact_0@exam.com,1197.4,2023-12-26
acc_1359,sub_50134,Company_368,contact_368@ex.com,1.0,2024-02-07
acc_133,sub_53728,Company_60,contact_60@exa.com,371.59,2023-01-31
acc_1278,sub_52873,Company_80,contact_80@exa.com,1308.85,2024-04-27
acc_192,sub_50927,Company_165,contact_165@ex.com,1300.4,2023-06-08
acc_1377,sub_53247,Company_112,contact_112@ex.com,102.03,2024-12-30
acc_787,sub_51769,Company_373,contact_373@ex.com,669.8,2024-02-20
acc_662,sub_53973,Company_288,contact_288@ex.com,444.0,2023-01-05
acc_480,sub_51328,Company_230,contact_230@ex.com,1.0,2023-07-03
acc_322,sub_51137,Company_356,contact_356@ex.com,948.27,2024-10-29
acc_1417,sub_50466,Company_43,contact_43@exa.com,1296.4,2024-08-01
acc_454,sub_51136,Company_137,contact_137@ex.com,515.71,2024-12-19
acc_1026,sub_50682,Company_139,contact_139@ex.com,1.0,2023-03-17
acc_1127,sub_51910,Company_73,contact_73@exa.com,1004.98,2024-01-10
acc_139,sub_52269,Company_16,contact_16@exa.com,374.85,2024-06-15
acc_682,sub_50131,Company_97,contact_97@exa.com,690.56,2023-07-11
acc_458,sub_50474,Company_36,alt_36@example.com,579.68,2024-03-30
acc_1143,sub_53511,Company_24,contact_24@exa.com,1140.67,2024-10-31
acc_789,sub_52294,Company_30,alt_30@example.com,458.99,2023-12-07
acc_763,sub_53408,Company_8,contact_8@exam.com,217.41,2023-04-23
acc_245,sub_51291,Company_133,contact_133@ex.com,64.66,2023-01-12
acc_713,sub_53010,Company_243,contact_243@ex.com,1.0,2024-05-24
acc_746,sub_50034,Company_305,contact_305@ex.com,1.0,2023-06-10
acc_765,sub_52551,Company_241,contact_241@ex.com,73.45,2024-02-13
acc_190,sub_51184,Company_282,contact_282@ex.com,207.53,2023-07-15
acc_1380,sub_51407,Company_23,contact_23@exa.com,888.28,2024-12-16
acc_1207,sub_52237,Company_185,contact_185@ex.com,662.35,2023-06-27
acc_652,sub_53820,Company_70,contact_70@exa.com,850.75,2024-09-03
acc_818,sub_50616,Company_25,contact_25@exa.com,384.83,2024-03-17
acc_72,sub_50102,Company_36,alt_36@example.com,586.66,2023-07-11
acc_1363,sub_51371,Company_219,contact_219@ex.com,531.84,2024-01-10
acc_989,sub_50357,Company_21,alt_21@example.com,1204.5,2024-08-24
acc_915,sub_53573,Company_126,contact_126@ex.com,1.0,2024-01-07
acc_1199,sub_50309,Company_135,contact_135@ex.com,317.12,2024-06-17
acc_1205,sub_51025,Company_377,contact_377@ex.com,515.17,2023-03-10
acc_354,sub_53420,Company_319,contact_319@ex.com,692.43,2023-07-22
acc_515,sub_51094,Company_339,contact_339@ex.com,1.0,2023-12-09
acc_1324,sub_52170,Company_257,contact_257@ex.com,49.44,2023-03-09
acc_1009,sub_52557,Company_89,contact_89@exa.com,646.2,2023-06-13
acc_405,sub_50458,Company_259,contact_259@ex.com,1.0,2024-03-02
acc_183,sub_53126,Company_347,contact_347@ex.com,607.13,2024-11-30
acc_158,sub_51542,Company_355,contact_355@ex.com,493.37,2024-12-17
acc_884,sub_53295,Company_20,alt_20@example.com,1159.63,2023-09-12
acc_290,sub_50619,Company_135,contact_135@ex.com,208.71,2024-11-22
acc_536,sub_53239,Company_361,contact_361@ex.com,1.0,2024-04-05
acc_1386,sub_50160,Company_304,contact_304@ex.com,774.89,2023-01-03
acc_553,sub_50439,Company_10,contact_10@exa.com,801.48,2023-04-21
acc_1194,sub_50687,Company_207,contact_207@ex.com,1086.4,2023-03-16
acc_1144,sub_52520,Company_235,contact_235@ex.com,812.16,2023-02-14
acc_1138,sub_53171,Company_336,contact_336@ex.com,909.61,2024-11-05
acc_505,sub_51028,Company_118,contact_118@ex.com,682.21,2023-11-06
acc_1365,sub_52268,Company_247,contact_247@ex.com,1.0,2024-10-25
acc_245,sub_52979,Company_90,contact_90@exa.com,1218.06,2024-02-16
acc_226,sub_52110,Company_112,contact_112@ex.com,741.55,2024-09-07
acc_38,sub_53488,Company_165,contact_165@ex.com,498.97,2024-07-08
acc_1214,sub_53303,Company_215,contact_215@ex.com,919.88,2023-01-13
acc_1341,sub_51350,Company_216,contact_216@ex.com,1.0,2024-06-04
acc_1120,sub_50171,Company_169,contact_169@ex.com,198.69,2023-01-17
acc_444,sub_50788,Company_140,contact_140@ex.com,438.28,2023-01-26
acc_69,sub_51392,Company_333,contact_333@ex.com,838.24,2023-04-26
acc_1479,sub_52846,Company_9,alt_9@example.com,1341.91,2023-12-14
acc_1455,sub_51542,Company_355,contact_355@ex.com,347.61,2024-10-18
acc_1476,sub_52122,Company_166,contact_166@ex.com,1.0,2024-03-18
acc_1212,sub_53319,Company_216,contact_216@ex.com,893.64,2024-10-11
acc_217,sub_50755,Company_309,contact_309@ex.com,1.0,2023-03-12
acc_842,sub_50398,Company_232,contact_232@ex.com,1.0,2024-08-05
acc_857,sub_51242,Company_266,contact_266@ex.com,52.62,2023-05-21
acc_1304,sub_53935,Company_127,contact_127@ex.com,131.13,2023-10-25
acc_881,sub_53709,Company_29,contact_29@exa.com,1444.93,2024-03-08
acc_529,sub_53177,Company_281,contact_281@ex.com,233.4,2023-04-28
acc_1446,sub_50610,Company_81,contact_81@exa.com,1034.42,2023-12-22
acc_1073,sub_52318,Company_9,contact_9@exam.com,1298.65,2024-02-11
acc_326,sub_53183,Company_26,contact_26@exa.com,96.33,2023-10-01
acc_1043,sub_52547,Company_350,contact_350@ex.com,1.0,2023-09-27
acc_1414,sub_52395,Company_243,contact_243@ex.com,1.0,2024-09-05
acc_353,sub_50306,Company_51,contact_51@exa.com,595.41,2024-08-15
acc_1,sub_50608,Company_72,contact_72@exa.com,382.14,2023-03-22
acc_532,sub_52965,Company_296,contact_296@ex.com,1.0,2024-01-14
acc_1407,sub_51709,Company_340,contact_340@ex.com,543.85,2023-05-03
acc_860,sub_53108,Company_98,contact_98@exa.com,598.3,2024-05-17
acc_1050,sub_53484,Company_323,contact_323@ex.com,954.94,2023-08-05
acc_585,sub_50092,Company_288,contact_288@ex.com,1.0,2024-09-30
acc_118,sub_51414,Company_73,contact_73@exa.com,468.75,2024-05-28
acc_1384,sub_52333,Company_14,alt_14@example.com,1135.63,2023-10-25
acc_1083,sub_50161,Company_313,contact_313@ex.com,590.72,2024-12-24
acc_1155,sub_53817,Company_214,contact_214@ex.com,1.0,2023-07-14
acc_267,sub_53253,Company_158,contact_158@ex.com,1.0,2023-08-20
acc_967,sub_50094,Company_35,contact_35@exa.com,1494.34,2023-10-05
acc_1490,sub_53659,Company_5,contact_5@exam.com,1468.9,2024-07-19
acc_1002,sub_53757,Company_26,contact_26@exa.com,590.61,2023-04-07
acc_382,sub_53755,Company_196,contact_196@ex.com,631.57,2023-08-11
acc_1165,sub_52742,Company_63,contact_63@exa.com,558.83,2024-01-07
acc_515,sub_52007,Company_142,contact_142@ex.com,494.48,2024-02-11
acc_1033,sub_50485,Company_27,alt_27@example.com,1123.89,2024-12-05
acc_1033,sub_51322,Company_252,contact_252@ex.com,316.11,2023-09-09
acc_75,sub_51279,Company_375,contact_375@ex.com,786.76,2024-01-13
acc_1298,sub_51111,Company_214,contact_214@ex.com,1.0,2023-10-13
acc_289,sub_53442,Company_295,contact_295@ex.com,1.0,2024-04-30
acc_1087,sub_52109,Company_389,contact_389@ex.com,542.25,2024-07-12
acc_1045,sub_53800,Company_297,contact_297@ex.com,204.98,2023-06-26
acc_888,sub_50062,Company_220,contact_220@ex.com,925.63,2024-01-17
acc_1256,sub_51560,Company_21,contact_21@exa.com,310.29,2024-01-15
acc_1225,sub_52720,Company_0,alt_0@example.com,633.88,2023-05-26
acc_939,sub_53898,Company_113,contact_113@ex.com,664.67,2023-06-17
acc_492,sub_50568,Company_365,contact_365@ex.com,633.19,2023-08-30
acc_357,sub_50339,Company_17,contact_17@exa.com,715.62,2023-08-25
acc_521,sub_53710,Company_56,contact_56@exa.com,201.69,2023-07-30
acc_1244,sub_52510,Company_41,contact_41@exa.com,1061.5,2023-12-19
acc_695,sub_53953,Company_204,contact_204@ex.com,959.48,2024-04-26
acc_1149,sub_53420,Company_319,contact_319@ex.com,1.0,2023-02-03
acc_275,sub_50659,Company_11,alt_11@example.com,1343.15,2023-01-19
acc_931,sub_50360,Company_252,contact_252@ex.com,755.76,2024-11-25
acc_55,sub_53986,Company_31,alt_31@example.com,642.33,2024-07-31
acc_744,sub_51213,Company_241,contact_241@ex.com,1.0,2023-01-19
acc_548,sub_51172,Company_248,contact_248@ex.com,693.15,2024-01-09
acc_438,sub_52731,Company_41,contact_41@exa.com,430.81,2024-10-19
acc_1427,sub_51154,Company_6,contact_6@exam.com,385.13,2023-03-16
acc_445,sub_50125,Company_204,contact_204@ex.com,295.69,2023-09-02
acc_1435,sub_53014,Company_7,alt_7@example.com,203.07,2024-06-25
