subscription_id,company_name,company_email,subscription_begin_date,cancel_date
sub_52136,Company_267,contact_267@example.com,2024-05-15,
sub_52137,Company_110,contact_110@example.com,2024-08-28,
sub_52138,Company_28,alt_28@example.com,2024-04-18,
sub_52140,Company_296,contact_296@example.com,2023-08-16,2024-12-04
sub_52141,Company_76,contact_76@example.com,2024-08-10,
sub_52142,Company_2,contact_2@example.com,2024-03-03,
sub_52143,Company_240,contact_240@example.com,2024-05-31,
sub_52144,Company_201,contact_201@example.com,2024-05-05,
sub_52145,Company_8,alt_8@example.com,2023-04-11,
sub_52146,Company_42,contact_42@example.com,2024-07-25,
sub_52147,Company_6,contact_6@example.com,2024-02-21,
sub_52148,Company_151,contact_151@example.com,2023-09-02,2024-08-18
sub_52149,Company_8,contact_8@example.com,2024-05-06,
sub_52150,Company_156,contact_156@example.com,2023-06-15,
sub_52151,Company_292,contact_292@example.com,2024-08-20,2024-09-21
sub_52152,Company_237,contact_237@example.com,2023-05-22,2024-08-31
sub_52153,Company_94,contact_94@example.com,2024-01-15,
sub_52154,Company_324,contact_324@example.com,2023-01-02,2024-04-06
sub_52155,Company_197,contact_197@example.com,2023-12-07,
sub_52156,Company_218,contact_218@example.com,2023-10-04,2024-10-15
sub_52157,Company_277,contact_277@example.com,2024-08-12,
sub_52158,Company_106,contact_106@example.com,2023-03-24,2024-02-24
sub_52159,Company_376,contact_376@example.com,2023-02-26,2023-12-06
sub_52160,Company_345,contact_345@example.com,2024-01-08,
sub_52161,Company_26,contact_26@example.com,2023-04-24,
sub_52162,Company_316,contact_316@example.com,2023-02-11,
sub_52163,Company_331,contact_331@example.com,2024-07-26,
sub_52164,Company_34,contact_34@example.com,2024-07-28,
sub_52165,Company_396,contact_396@example.com,2023-07-29,2023-10-27
sub_52166,Company_122,contact_122@example.com,2024-07-06,2024-09-22
sub_52167,Company_377,contact_377@example.com,2024-08-17,
sub_52168,Company_359,contact_359@example.com,2023-08-03,2024-09-11
sub_52169,Company_115,contact_115@example.com,2023-11-25,2024-06-12
sub_52171,Company_190,contact_190@example.com,2023-12-20,
sub_52172,Company_269,contact_269@example.com,2023-05-06,2024-01-21
sub_52173,Company_347,contact_347@example.com,2024-06-29,
sub_52174,Company_149,contact_149@example.com,2024-04-07,
sub_52175,Company_188,contact_188@example.com,2023-03-09,2023-07-03
sub_52176,Company_234,contact_234@example.com,2023-03-31,
sub_52177,Company_91,contact_91@example.com,2023-10-23,
sub_52178,Company_141,contact_141@example.com,2023-04-25,
sub_52179,Company_77,contact_77@example.com,2023-07-29,2024-05-10
sub_52180,Company_11,contact_11@example.com,2023-10-28,2024-06-17
sub_52181,Company_277,contact_277@example.com,2023-05-16,
sub_52182,Company_227,contact_227@example.com,2023-01-22,
sub_52183,Company_11,contact_11@example.com,2023-08-26,2024-11-15
sub_52184,Company_330,contact_330@example.com,2023-12-10,
sub_52185,Company_335,contact_335@example.com,2023-12-01,
sub_52186,Company_356,contact_356@example.com,2024-06-26,
sub_52187,Company_280,contact_280@example.com,2024-03-31,
sub_52188,Company_67,contact_67@example.com,2023-11-10,2024-02-25
sub_52189,Company_116,contact_116@example.com,2024-05-10,2024-12-06
sub_52190,Company_394,contact_394@example.com,2023-02-18,
sub_52191,Company_233,contact_233@example.com,2023-06-20,2024-05-21
sub_52192,Company_364,contact_364@example.com,2024-07-02,
sub_52193,Company_89,contact_89@example.com,2023-06-07,
sub_52194,Company_21,contact_21@example.com,2023-11-21,
sub_52195,Company_133,contact_133@example.com,2024-01-14,
sub_52196,Company_362,contact_362@example.com,2023-02-05,
sub_52197,Company_176,contact_176@example.com,2023-06-01,
sub_52198,Company_83,contact_83@example.com,2024-06-30,
sub_52199,Company_12,contact_12@example.com,2024-02-19,
sub_52200,Company_255,contact_255@example.com,2023-05-29,2024-02-07
sub_52202,Company_259,contact_259@example.com,2023-12-06,2024-11-21
sub_52203,Company_242,contact_242@example.com,2023-10-24,2024-12-03
sub_52204,Company_293,contact_293@example.com,2023-05-31,
sub_52205,Company_226,contact_226@example.com,2023-12-13,
sub_52206,Company_245,contact_245@example.com,2023-02-11,2023-05-13
sub_52207,Company_59,contact_59@example.com,2023-11-12,
sub_52208,Company_30,alt_30@example.com,2023-08-14,
sub_52209,Company_167,contact_167@example.com,2023-02-26,2024-01-23
sub_52210,Company_298,contact_298@example.com,2024-06-23,2024-11-03
sub_52211,Company_392,contact_392@example.com,2023-10-12,
sub_52212,Company_275,contact_275@example.com,2024-04-01,
sub_52213,Company_343,contact_343@example.com,2023-03-31,
sub_52214,Company_251,contact_251@example.com,2023-11-22,2024-10-15
sub_52215,Company_28,contact_28@example.com,2024-01-05,
sub_52216,Company_37,alt_37@example.com,2024-03-13,
sub_52217,Company_6,contact_6@example.com,2023-10-19,
sub_52218,Company_228,contact_228@example.com,2024-07-28,
sub_52219,Company_227,contact_227@example.com,2024-03-01,
sub_52220,Company_226,contact_226@example.com,2023-10-23,2024-02-03
sub_52221,Company_217,contact_217@example.com,2024-02-29,2024-05-30
sub_52222,Company_306,contact_306@example.com,2023-03-30,
sub_52223,Company_243,contact_243@example.com,2024-06-21,
sub_52224,Company_302,contact_302@example.com,2024-01-20,
sub_52225,Company_327,contact_327@example.com,2023-10-07,
sub_52226,Company_236,contact_236@example.com,2024-08-04,
sub_52227,Company_70,contact_70@example.com,2023-07-24,2023-11-16
sub_52228,Company_148,contact_148@example.com,2024-07-21,
sub_52229,Company_21,contact_21@example.com,2023-11-06,
sub_52230,Company_299,contact_299@example.com,2023-11-08,
sub_52231,Company_237,contact_237@example.com,2023-08-18,2023-09-20
sub_52233,Company_27,alt_27@example.com,2024-04-28,2024-07-20
sub_52234,Company_147,contact_147@example.com,2024-03-03,
sub_52235,Company_352,contact_352@example.com,2023-09-08,
sub_52236,Company_141,contact_141@example.com,2024-05-19,
sub_52237,Company_185,contact_185@example.com,2024-08-18,
sub_52238,Company_289,contact_289@example.com,2024-03-22,
sub_52239,Company_132,contact_132@example.com,2024-05-02,
sub_52240,Company_18,alt_18@example.com,2023-05-03,
sub_52241,Company_294,contact_294@example.com,2023-01-18,
sub_52242,Company_297,contact_297@example.com,2023-03-01,
sub_52243,Company_354,contact_354@example.com,2023-05-19,
sub_52244,Company_139,contact_139@example.com,2024-01-05,2024-08-26
sub_52245,Company_182,contact_182@example.com,2023-02-19,
sub_52246,Company_327,contact_327@example.com,2023-03-20,
sub_52247,Company_321,contact_321@example.com,2023-07-07,
sub_52248,Company_385,contact_385@example.com,2023-06-21,
sub_52249,Company_161,contact_161@example.com,2023-11-05,2024-04-11
sub_52250,Company_352,contact_352@example.com,2024-01-07,
sub_52251,Company_180,contact_180@example.com,2023-05-28,
sub_52252,Company_144,contact_144@example.com,2024-01-17,
sub_52253,Company_248,contact_248@example.com,2024-02-26,2024-09-07
sub_52254,Company_83,contact_83@example.com,2023-04-15,
sub_52255,Company_113,contact_113@example.com,2023-07-12,2024-09-11
sub_52256,Company_314,contact_314@example.com,2024-06-22,
sub_52257,Company_272,contact_272@example.com,2024-07-18,
sub_52258,Company_387,contact_387@example.com,2023-04-27,
sub_52259,Company_39,contact_39@example.com,2023-04-30,
sub_52260,Company_8,contact_8@example.com,2024-05-06,
sub_52261,Company_185,contact_185@example.com,2023-05-23,
sub_52262,Company_305,contact_305@example.com,2024-06-19,
sub_52264,Company_381,contact_381@example.com,2023-05-02,
sub_52265,Company_355,contact_355@example.com,2023-05-26,
sub_52266,Company_64,contact_64@example.com,2023-08-03,2023-10-28
sub_52267,Company_217,contact_217@example.com,2023-04-25,
sub_52268,Company_247,contact_247@example.com,2024-03-17,
sub_52269,Company_16,contact_16@example.com,2024-06-09,
sub_52270,Company_30,contact_30@example.com,2024-04-25,2024-07-14
sub_52271,Company_22,contact_22@example.com,2023-03-09,2023-08-30
sub_52272,Company_386,contact_386@example.com,2023-04-09,
sub_52273,Company_308,contact_308@example.com,2023-07-30,2024-06-14
sub_52274,Company_94,contact_94@example.com,2023-12-26,
sub_52275,Company_33,alt_33@example.com,2023-10-12,
sub_52276,Company_82,contact_82@example.com,2024-05-27,
sub_52277,Company_373,contact_373@example.com,2023-09-05,
sub_52278,Company_50,contact_50@example.com,2024-08-15,
sub_52279,Company_7,contact_7@example.com,2024-06-25,2024-11-03
sub_52280,Company_144,contact_144@example.com,2023-06-25,2024-10-18
sub_52281,Company_2,contact_2@example.com,2023-04-12,
sub_52282,Company_258,contact_258@example.com,2024-05-01,2024-11-24
sub_52283,Company_94,contact_94@example.com,2024-03-26,
sub_52284,Company_54,contact_54@example.com,2023-07-05,
sub_52285,Company_194,contact_194@example.com,2024-03-10,
sub_52286,Company_208,contact_208@example.com,2023-04-26,2024-06-08
sub_52287,Company_63,contact_63@example.com,2024-04-22,
sub_52288,Company_253,contact_253@example.com,2024-01-05,
sub_52289,Company_147,contact_147@example.com,2024-07-24,
sub_52290,Company_20,contact_20@example.com,2023-03-26,
sub_52291,Company_197,contact_197@example.com,2023-10-18,2024-06-27
sub_52292,Company_159,contact_159@example.com,2024-03-30,
sub_52293,Company_148,contact_148@example.com,2024-03-14,2024-07-08
sub_52295,Company_347,contact_347@example.com,2024-01-12,
sub_52296,Company_345,contact_345@example.com,2024-05-18,
sub_52297,Company_53,contact_53@example.com,2024-02-10,
sub_52298,Company_346,contact_346@example.com,2023-03-29,
sub_52299,Company_205,contact_205@example.com,2024-08-27,2024-11-07
sub_52300,Company_86,contact_86@example.com,2023-03-08,2023-09-30
sub_52301,Company_173,contact_173@example.com,2023-07-25,2024-06-13
sub_52302,Company_206,contact_206@example.com,2023-05-06,2023-09-22
sub_52303,Company_371,contact_371@example.com,2024-05-26,2024-11-04
sub_52304,Company_392,contact_392@example.com,2024-08-18,
sub_52305,Company_139,contact_139@example.com,2024-02-14,
sub_52306,Company_308,contact_308@example.com,2024-02-19,
sub_52307,Company_75,contact_75@example.com,2024-04-10,
sub_52308,Company_250,contact_250@example.com,2024-05-24,2024-10-09
sub_52309,Company_68,contact_68@example.com,2023-01-31,2023-04-11
sub_52310,Company_25,alt_25@example.com,2023-03-11,2023-12-11
sub_52311,Company_91,contact_91@example.com,2024-01-27,2024-12-21
sub_52312,Company_78,contact_78@example.com,2023-11-07,2024-10-10
sub_52313,Company_389,contact_389@example.com,2023-03-20,2024-03-12
sub_52314,Company_392,contact_392@example.com,2024-05-19,
sub_52315,Company_238,contact_238@example.com,2023-07-26,2024-01-12
sub_52316,Company_251,contact_251@example.com,2024-05-31,
sub_52317,Company_14,alt_14@example.com,2024-07-07,
sub_52318,Company_9,contact_9@example.com,2023-02-02,2023-09-30
sub_52319,Company_60,contact_60@example.com,2024-01-28,
sub_52320,Company_192,contact_192@example.com,2024-03-29,
sub_52321,Company_90,contact_90@example.com,2024-07-24,
sub_52322,Company_399,contact_399@example.com,2023-11-07,
sub_52323,Company_361,contact_361@example.com,2023-06-18,
sub_52324,Company_159,contact_159@example.com,2024-02-03,2024-10-29
sub_52326,Company_283,contact_283@example.com,2024-07-06,
sub_52327,Company_240,contact_240@example.com,2024-05-02,
sub_52328,Company_37,alt_37@example.com,2023-06-10,
sub_52329,Company_134,contact_134@example.com,2024-05-21,
sub_52330,Company_193,contact_193@example.com,2023-12-28,
sub_52331,Company_145,contact_145@example.com,2023-11-25,
sub_52332,Company_23,contact_23@example.com,2023-05-12,
sub_52333,Company_14,alt_14@example.com,2024-08-20,2024-09-22
sub_52334,Company_320,contact_320@example.com,2023-12-16,
sub_52335,Company_176,contact_176@example.com,2024-01-01,
sub_52336,Company_338,contact_338@example.com,2023-09-08,
sub_52337,Company_159,contact_159@example.com,2024-08-29,2024-10-31
sub_52338,Company_33,contact_33@example.com,2023-11-09,
sub_52339,Company_10,contact_10@example.com,2024-07-05,
sub_52340,Company_19,contact_19@example.com,2024-04-16,
sub_52341,Company_216,contact_216@example.com,2024-08-04,
sub_52342,Company_215,contact_215@example.com,2023-10-01,2023-10-31
sub_52343,Company_301,contact_301@example.com,2023-01-23,
sub_52344,Company_199,contact_199@example.com,2023-11-27,
sub_52345,Company_250,contact_250@example.com,2023-04-13,2024-04-20
sub_52346,Company_172,contact_172@example.com,2024-05-23,
sub_52347,Company_15,alt_15@example.com,2023-12-14,2024-03-28
sub_52348,Company_186,contact_186@example.com,2024-03-22,
sub_52349,Company_33,alt_33@example.com,2023-03-19,2024-06-11
sub_52350,Company_109,contact_109@example.com,2023-10-22,
sub_52351,Company_293,contact_293@example.com,2024-02-16,
sub_52352,Company_115,contact_115@example.com,2023-04-05,2024-04-26
sub_52353,Company_48,contact_48@example.com,2024-08-29,
sub_52354,Company_139,contact_139@example.com,2023-03-10,2024-01-14
sub_52355,Company_243,contact_243@example.com,2024-03-13,
sub_52357,Company_221,contact_221@example.com,2024-07-06,
sub_52358,Company_102,contact_102@example.com,2024-02-29,
sub_52359,Company_263,contact_263@example.com,2024-04-09,
sub_52360,Company_390,contact_390@example.com,2024-07-14,2024-11-03
sub_52361,Company_321,contact_321@example.com,2024-06-12,
sub_52362,Company_95,contact_95@example.com,2024-08-13,
sub_52363,Company_109,contact_109@example.com,2024-04-23,2024-09-27
sub_52364,Company_272,contact_272@example.com,2024-03-20,
sub_52365,Company_289,contact_289@example.com,2023-03-03,
sub_52366,Company_236,contact_236@example.com,2023-06-01,
sub_52367,Company_350,contact_350@example.com,2023-11-04,
sub_52368,Company_222,contact_222@example.com,2024-02-25,2024-08-26
sub_52369,Company_32,contact_32@example.com,2023-07-28,
sub_52370,Company_21,alt_21@example.com,2023-10-21,
sub_52371,Company_351,contact_351@example.com,2023-08-30,
sub_52372,Company_76,contact_76@example.com,2023-07-16,
sub_52373,Company_23,alt_23@example.com,2023-11-14,
sub_52374,Company_223,contact_223@example.com,2024-03-08,
sub_52375,Company_18,contact_18@example.com,2023-07-26,
sub_52376,Company_14,contact_14@example.com,2023-09-22,2024-11-19
sub_52377,Company_337,contact_337@example.com,2024-07-17,2024-11-04
sub_52378,Company_21,contact_21@example.com,2024-05-12,
sub_52379,Company_10,contact_10@example.com,2023-02-26,2024-05-31
sub_52380,Company_160,contact_160@example.com,2023-11-02,
sub_52381,Company_32,contact_32@example.com,2024-02-21,
sub_52382,Company_186,contact_186@example.com,2023-04-03,2023-11-12
sub_52383,Company_370,contact_370@example.com,2023-05-24,
sub_52384,Company_376,contact_376@example.com,2024-05-27,
sub_52385,Company_61,contact_61@example.com,2024-06-18,
sub_52386,Company_24,alt_24@example.com,2024-08-17,
sub_52388,Company_121,contact_121@example.com,2023-05-06,2024-06-24
sub_52389,Company_168,contact_168@example.com,2024-08-21,
sub_52390,Company_199,contact_199@example.com,2023-08-30,
sub_52391,Company_216,contact_216@example.com,2023-08-12,
sub_52392,Company_109,contact_109@example.com,2023-10-09,
sub_52393,Company_301,contact_301@example.com,2023-02-27,
sub_52394,Company_358,contact_358@example.com,2023-04-26,
sub_52395,Company_243,contact_243@example.com,2023-09-10,2024-02-19
sub_52396,Company_74,contact_74@example.com,2024-01-07,2024-09-26
sub_52397,Company_20,alt_20@example.com,2023-11-12,2023-12-12
sub_52398,Company_310,contact_310@example.com,2023-02-05,2024-04-30
sub_52399,Company_9,alt_9@example.com,2023-02-25,2024-03-04
sub_52400,Company_343,contact_343@example.com,2023-09-03,
sub_52401,Company_158,contact_158@example.com,2024-01-07,
sub_52402,Company_15,alt_15@example.com,2023-05-05,2024-02-22
sub_52403,Company_39,alt_39@example.com,2024-03-29,
sub_52404,Company_201,contact_201@example.com,2023-09-19,
sub_52405,Company_21,alt_21@example.com,2023-08-30,
sub_52406,Company_82,contact_82@example.com,2024-03-25,
sub_52407,Company_162,contact_162@example.com,2024-02-21,
sub_52408,Company_17,contact_17@example.com,2023-10-08,
sub_52409,Company_41,contact_41@example.com,2024-05-18,
sub_52410,Company_377,contact_377@example.com,2024-02-27,
sub_52411,Company_30,alt_30@example.com,2023-12-07,
sub_52412,Company_19,alt_19@example.com,2023-04-13,
sub_52413,Company_133,contact_133@example.com,2024-06-02,
sub_52414,Company_308,contact_308@example.com,2024-07-14,
sub_52415,Company_167,contact_167@example.com,2024-04-09,
sub_52416,Company_14,contact_14@example.com,2023-02-23,2024-02-06
sub_52417,Company_322,contact_322@example.com,2024-03-30,
sub_52419,Company_321,contact_321@example.com,2023-11-09,
sub_52420,Company_56,contact_56@example.com,2023-06-11,
sub_52421,Company_393,contact_393@example.com,2023-05-14,
sub_52422,Company_210,contact_210@example.com,2023-11-24,
sub_52423,Company_376,contact_376@example.com,2023-05-17,
sub_52424,Company_303,contact_303@example.com,2023-12-02,
sub_52425,Company_144,contact_144@example.com,2023-07-23,
sub_52426,Company_93,contact_93@example.com,2024-02-07,
sub_52427,Company_193,contact_193@example.com,2024-08-07,
sub_52428,Company_11,contact_11@example.com,2024-07-25,
sub_52429,Company_313,contact_313@example.com,2023-08-23,
sub_52430,Company_236,contact_236@example.com,2023-07-23,2023-12-24
sub_52431,Company_86,contact_86@example.com,2023-02-20,2023-10-03
sub_52432,Company_307,contact_307@example.com,2023-09-24,
sub_52433,Company_188,contact_188@example.com,2023-06-24,
sub_52434,Company_367,contact_367@example.com,2024-06-22,
sub_52435,Company_395,contact_395@example.com,2024-04-09,
sub_52436,Company_344,contact_344@example.com,2024-05-21,
sub_52437,Company_104,contact_104@example.com,2023-07-15,2024-10-18
sub_52438,Company_136,contact_136@example.com,2023-10-22,
sub_52439,Company_66,contact_66@example.com,2024-03-17,
sub_52440,Company_105,contact_105@example.com,2023-08-09,
sub_52441,Company_346,contact_346@example.com,2023-07-13,
sub_52442,Company_5,alt_5@example.com,2023-05-30,
sub_52443,Company_134,contact_134@example.com,2023-08-30,
sub_52444,Company_127,contact_127@example.com,2024-01-14,2024-11-27
sub_52445,Company_234,contact_234@example.com,2023-03-29,
sub_52446,Company_165,contact_165@example.com,2024-02-12,
sub_52447,Company_108,contact_108@example.com,2024-01-28,
sub_52448,Company_216,contact_216@example.com,2024-09-03,
sub_52450,Company_170,contact_170@example.com,2023-08-29,2024-05-16
sub_52451,Company_310,contact_310@example.com,2023-02-16,
sub_52452,Company_317,contact_317@example.com,2024-01-26,2024-07-18
sub_52453,Company_343,contact_343@example.com,2024-01-15,2024-04-11
sub_52454,Company_286,contact_286@example.com,2023-02-12,
sub_52455,Company_86,contact_86@example.com,2024-05-30,
sub_52456,Company_173,contact_173@example.com,2024-04-24,
sub_52457,Company_363,contact_363@example.com,2024-06-27,
sub_52458,Company_72,contact_72@example.com,2023-09-24,
sub_52459,Company_65,contact_65@example.com,2024-05-26,
sub_52460,Company_27,alt_27@example.com,2023-10-15,
sub_52461,Company_220,contact_220@example.com,2023-10-17,
sub_52462,Company_134,contact_134@example.com,2023-09-28,
sub_52463,Company_84,contact_84@example.com,2023-11-20,2024-12-21
sub_52464,Company_391,contact_391@example.com,2023-06-04,2024-04-03
sub_52465,Company_336,contact_336@example.com,2024-03-26,
sub_52466,Company_27,contact_27@example.com,2023-08-24,
sub_52467,Company_133,contact_133@example.com,2023-06-17,
sub_52468,Company_59,contact_59@example.com,2024-05-21,
sub_52469,Company_363,contact_363@example.com,2024-07-28,
sub_52470,Company_234,contact_234@example.com,2024-05-19,2024-08-04
sub_52471,Company_75,contact_75@example.com,2023-05-07,
sub_52472,Company_145,contact_145@example.com,2023-07-04,
sub_52473,Company_260,contact_260@example.com,2023-10-07,2024-08-10
sub_52474,Company_299,contact_299@example.com,2023-08-06,2024-06-19
sub_52475,Company_2,contact_2@example.com,2024-06-22,
sub_52476,Company_292,contact_292@example.com,2023-07-04,2024-02-22
sub_52477,Company_126,contact_126@example.com,2024-05-25,
sub_52478,Company_48,contact_48@example.com,2023-12-03,
sub_52479,Company_348,contact_348@example.com,2023-05-05,
sub_52481,Company_235,contact_235@example.com,2024-05-06,
sub_52482,Company_321,contact_321@example.com,2023-10-03,2024-08-22
sub_52483,Company_168,contact_168@example.com,2023-02-14,2024-02-04
sub_52484,Company_231,contact_231@example.com,2023-11-29,2024-12-27
sub_52485,Company_8,alt_8@example.com,2024-08-05,
sub_52486,Company_24,contact_24@example.com,2023-10-17,2024-04-19
sub_52487,Company_380,contact_380@example.com,2023-03-14,2024-01-08
sub_52488,Company_195,contact_195@example.com,2023-04-05,
sub_52489,Company_122,contact_122@example.com,2024-02-13,
sub_52490,Company_106,contact_106@example.com,2023-06-16,2024-01-20
sub_52491,Company_145,contact_145@example.com,2023-06-07,
sub_52492,Company_10,alt_10@example.com,2024-03-18,
sub_52493,Company_12,alt_12@example.com,2023-11-14,
sub_52494,Company_350,contact_350@example.com,2023-05-15,2023-12-04
sub_52495,Company_26,alt_26@example.com,2024-01-12,
sub_52496,Company_228,contact_228@example.com,2024-02-02,
sub_52497,Company_307,contact_307@example.com,2024-03-09,2024-05-14
sub_52498,Company_15,alt_15@example.com,2024-01-13,
sub_52499,Company_322,contact_322@example.com,2024-03-12,
sub_52500,Company_174,contact_174@example.com,2024-04-19,
sub_52501,Company_114,contact_114@example.com,2023-06-08,
sub_52502,Company_322,contact_322@example.com,2024-06-21,
sub_52503,Company_223,contact_223@example.com,2023-03-23,2024-07-19
sub_52504,Company_153,contact_153@example.com,2023-06-02,2023-08-26
sub_52505,Company_153,contact_153@example.com,2023-09-12,
sub_52506,Company_291,contact_291@example.com,2023-02-18,
sub_52507,Company_23,contact_23@example.com,2024-06-09,
sub_52508,Company_211,contact_211@example.com,2023-04-07,2023-12-20
sub_52509,Company_291,contact_291@example.com,2023-09-17,
sub_52510,Company_41,contact_41@example.com,2024-05-30,
sub_52512,Company_31,alt_31@example.com,2024-02-07,
sub_52513,Company_360,contact_360@example.com,2023-11-01,
sub_52514,Company_232,contact_232@example.com,2024-04-05,
sub_52515,Company_13,alt_13@example.com,2023-09-29,2024-04-10
sub_52516,Company_14,alt_14@example.com,2023-07-11,
sub_52517,Company_382,contact_382@example.com,2023-09-23,2025-01-01
sub_52518,Company_222,contact_222@example.com,2024-07-01,
sub_52519,Company_59,contact_59@example.com,2023-01-14,2023-05-01
sub_52520,Company_235,contact_235@example.com,2024-02-19,
sub_52521,Company_336,contact_336@example.com,2024-05-13,2024-11-04
sub_52522,Company_315,contact_315@example.com,2024-01-05,
sub_52523,Company_344,contact_344@example.com,2024-02-09,
sub_52524,Company_154,contact_154@example.com,2023-03-31,
sub_52525,Company_97,contact_97@example.com,2023-04-25,
sub_52526,Company_96,contact_96@example.com,2023-01-28,
sub_52527,Company_74,contact_74@example.com,2023-09-05,2024-05-05
sub_52528,Company_39,alt_39@example.com,2024-07-05,
sub_52529,Company_394,contact_394@example.com,2024-04-19,
sub_52530,Company_11,contact_11@example.com,2023-04-30,2023-08-13
sub_52531,Company_378,contact_378@example.com,2024-03-31,
sub_52532,Company_230,contact_230@example.com,2024-08-22,
sub_52533,Company_103,contact_103@example.com,2023-10-29,2024-09-04
sub_52534,Company_200,contact_200@example.com,2023-02-22,
sub_52535,Company_322,contact_322@example.com,2024-03-18,2024-11-05
sub_52536,Company_377,contact_377@example.com,2024-08-15,
sub_52537,Company_374,contact_374@example.com,2024-07-21,
sub_52538,Company_18,contact_18@example.com,2024-05-14,
sub_52539,Company_302,contact_302@example.com,2024-05-14,2024-09-29
sub_52540,Company_270,contact_270@example.com,2023-01-20,
sub_52541,Company_283,contact_283@example.com,2023-03-07,2023-08-11
sub_52543,Company_330,contact_330@example.com,2023-12-22,2024-08-27
sub_52544,Company_10,contact_10@example.com,2023-06-15,2023-11-29
sub_52545,Company_240,contact_240@example.com,2023-12-19,
sub_52546,Company_112,contact_112@example.com,2024-08-24,
sub_52547,Company_350,contact_350@example.com,2023-12-14,
sub_52548,Company_308,contact_308@example.com,2024-04-24,2024-07-20
sub_52549,Company_370,contact_370@example.com,2024-02-04,2024-09-24
sub_52550,Company_344,contact_344@example.com,2024-01-04,
sub_52551,Company_241,contact_241@example.com,2023-06-15,
sub_52552,Company_353,contact_353@example.com,2023-03-30,
sub_52553,Company_88,contact_88@example.com,2023-07-24,2023-11-01
sub_52554,Company_51,contact_51@example.com,2024-03-01,
sub_52555,Company_107,contact_107@example.com,2024-07-24,2024-09-06
sub_52556,Company_183,contact_183@example.com,2023-09-25,2024-04-14
sub_52557,Company_89,contact_89@example.com,2024-05-30,2024-07-05
sub_52558,Company_172,contact_172@example.com,2024-03-16,2024-06-02
sub_52559,Company_61,contact_61@example.com,2024-07-29,
sub_52560,Company_174,contact_174@example.com,2023-12-30,
sub_52561,Company_23,contact_23@example.com,2024-07-24,2024-12-27
sub_52562,Company_36,alt_36@example.com,2024-06-11,
sub_52563,Company_342,contact_342@example.com,2023-04-17,
sub_52564,Company_224,contact_224@example.com,2024-04-13,
sub_52565,Company_386,contact_386@example.com,2023-04-24,2023-07-07
sub_52566,Company_312,contact_312@example.com,2023-04-15,
sub_52567,Company_259,contact_259@example.com,2023-04-18,2023-08-01
sub_52568,Company_105,contact_105@example.com,2024-01-06,2024-04-15
sub_52569,Company_362,contact_362@example.com,2024-03-28,
sub_52570,Company_259,contact_259@example.com,2024-05-25,
sub_52571,Company_50,contact_50@example.com,2023-06-07,
sub_52572,Company_19,alt_19@example.com,2023-05-22,2023-08-12
sub_52574,Company_393,contact_393@example.com,2023-01-07,2023-06-01
sub_52575,Company_242,contact_242@example.com,2023-12-16,
sub_52576,Company_43,contact_43@example.com,2023-09-30,2024-04-27
sub_52577,Company_212,contact_212@example.com,2024-01-05,2024-12-12
sub_52578,Company_77,contact_77@example.com,2024-06-26,
sub_52579,Company_3,alt_3@example.com,2023-08-22,2023-11-20
sub_52580,Company_211,contact_211@example.com,2024-02-24,
sub_52581,Company_234,contact_234@example.com,2024-06-12,
sub_52582,Company_349,contact_349@example.com,2024-01-06,
sub_52583,Company_394,contact_394@example.com,2023-01-11,2024-02-02
sub_52584,Company_35,contact_35@example.com,2023-03-28,
sub_52585,Company_395,contact_395@example.com,2023-06-18,
sub_52586,Company_388,contact_388@example.com,2023-02-07,2024-01-31
sub_52587,Company_77,contact_77@example.com,2024-08-11,2024-09-29
sub_52588,Company_365,contact_365@example.com,2024-06-16,
sub_52589,Company_348,contact_348@example.com,2024-07-20,
sub_52590,Company_155,contact_155@example.com,2023-11-18,
sub_52591,Company_176,contact_176@example.com,2023-01-09,
sub_52592,Company_270,contact_270@example.com,2023-05-31,
sub_52593,Company_329,contact_329@example.com,2023-07-30,
sub_52594,Company_3,alt_3@example.com,2024-03-28,
sub_52595,Company_176,contact_176@example.com,2024-02-19,
sub_52596,Company_101,contact_101@example.com,2023-11-05,
sub_52597,Company_171,contact_171@example.com,2024-02-04,
sub_52598,Company_368,contact_368@example.com,2023-05-10,2024-02-20
sub_52599,Company_145,contact_145@example.com,2023-08-07,
sub_52600,Company_159,contact_159@example.com,2024-06-17,2024-12-28
sub_52601,Company_81,contact_81@example.com,2023-01-24,2023-02-27
sub_52602,Company_276,contact_276@example.com,2024-08-29,
sub_52603,Company_123,contact_123@example.com,2023-11-08,
sub_52605,Company_190,contact_190@example.com,2023-09-23,
sub_52606,Company_63,contact_63@example.com,2023-02-18,2024-03-31
sub_52607,Company_63,contact_63@example.com,2024-04-04,
sub_52608,Company_2,contact_2@example.com,2024-04-09,2024-10-19
sub_52609,Company_12,alt_12@example.com,2024-08-18,
sub_52610,Company_365,contact_365@example.com,2024-06-30,
sub_52611,Company_304,contact_304@example.com,2023-08-28,
sub_52612,Company_341,contact_341@example.com,2024-08-09,
sub_52613,Company_71,contact_71@example.com,2024-01-22,2024-11-03
sub_52614,Company_53,contact_53@example.com,2023-12-02,
sub_52615,Company_21,alt_21@example.com,2024-01-05,
sub_52616,Company_364,contact_364@example.com,2024-03-11,
sub_52617,Company_210,contact_210@example.com,2023-03-25,
sub_52618,Company_66,contact_66@example.com,2024-05-02,
sub_52619,Company_189,contact_189@example.com,2024-06-22,
